audit_version,rate_source,case_id,source_pair_id,arm_id,sample_id,allocator,window_s,window_ticks,completion_time_s,completion_time_hex,simulated_ticks,config_sha256,topology_sha256,ring_sha256,route_sha256,delivered_vector_sha256,snapshot_boundary_count,snapshot_call_count,redistribution_live_group_count,idle_qp_boundary_observation_count,reactivation_count,reactivated_bytes_B,maximum_idle_assignment_fraction,candidate_set_mismatch_count,snapshot_key_mismatch_count,snapshot_state_mutation_count,snapshot_oracle_rate_binary64_mismatch_count,snapshot_oracle_weight_mismatch_count,maximum_snapshot_oracle_weight_abs_difference,counterfactual_retained_weight_mismatch_count,maximum_counterfactual_retained_weight_difference,negative_snapshot_rate_count,nonfinite_snapshot_rate_count,negative_shadow_rate_count,nonfinite_shadow_rate_count,zero_rate_live_group_count,pathless_controlled_qp_count,maximum_inflight_conservation_error_B,maximum_redistribution_sum_error_B,minimum_remaining_bytes_B,candidate_sequence_sha256,final_conservation_max_error_B,final_remaining_max_B,maximum_final_qp_finish_spread_ticks
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s011__w2000us,a079_proportional_2tier_p64_k8__s011,proportional_2tier_p64_k8,11,network_maxmin,0.002,40,0.005399999999999995,3f761e4f765fd8a8,108,b080caf835333b5deb12f1547afaa9f40bb0a8c89bf7fd2b02ebe2e6a40211a3,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,8b75fe3e4a711ba880443b4f22ec0db33371d47a80bfb8c4827277ffb0c2b699,551333b35fef38939b4f8b6433c0efe0c08887665a7d7c7d66cad51c01e42873,5ef31e07e0e0ae07891b2f7c52f3060bde36e6b8f3a9fbe394d02ef7e8f18ea9,3,3,192,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,8.940696716308594e-08,1.4901161193847656e-08,0.0,2a279a104ce4de51de6c8699352af124a6c67cdd5d971f7f392659d6e78d9bf9,1.4901161193847656e-08,0.0,0
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s022__w0500us,a079_proportional_2tier_p64_k8__s022,proportional_2tier_p64_k8,22,link_local_equal_share,0.0005,10,0.006449999999999989,3f7a6b50b0f27ba6,129,f7a2515ce08caa33756a1caf0c67f3b1d480f346f6186d75cd3b1e7ebf8dbbea,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,16263216492c564ac40011eb57c2ca5d5a2efdccf062b809474c5d7172dab010,bc53edfbea1f459c117544d041fb11ddac6369b5a7d6ab112ba44fbac3b749a6,90f133453822ba375a8be329d7c19bb0dc20568cd7048613db54a50dfa8c98a9,13,13,727,6,6,5351.925465857203,0.75,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.4901161193847656e-07,7.450580596923828e-09,0.0,9247c7fa24a6d7a4ff0e2331d8e59b1e4263ca1eab552883a4dcd327948a4bbf,7.450580596923828e-08,0.0,2
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s022__w0500us,a079_proportional_2tier_p64_k8__s022,proportional_2tier_p64_k8,22,network_maxmin,0.0005,10,0.005549999999999994,3f76bb98c7e2823a,111,f7a2515ce08caa33756a1caf0c67f3b1d480f346f6186d75cd3b1e7ebf8dbbea,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,16263216492c564ac40011eb57c2ca5d5a2efdccf062b809474c5d7172dab010,bc53edfbea1f459c117544d041fb11ddac6369b5a7d6ab112ba44fbac3b749a6,a6b4c5968d6b2e11a8d3d72c0c4485e7bacaac85a5dafbf2b210708e679025b7,12,12,705,7,7,46600.78674691987,0.875,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.4901161193847656e-07,7.450580596923828e-09,0.0,ad0a3d3b7027dfe7eb94367461a511a763d2ace8c1fe5b35f1a460e965d2870b,4.470348358154297e-08,0.0,0
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s022__w1000us,a079_proportional_2tier_p64_k8__s022,proportional_2tier_p64_k8,22,link_local_equal_share,0.001,20,0.006449999999999989,3f7a6b50b0f27ba6,129,dcf688da8ced16ad0dd96e33aa16976f0b3f2068189a813ccc3665991d47e011,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,16263216492c564ac40011eb57c2ca5d5a2efdccf062b809474c5d7172dab010,bc53edfbea1f459c117544d041fb11ddac6369b5a7d6ab112ba44fbac3b749a6,9babe2277a48f5a71f36b50e44be5f40bd7e911f3806bd5d03c35f1efbaa979a,7,7,390,6,6,5351.9254658577265,0.75,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.1920928955078125e-07,7.450580596923828e-09,0.0,50cf3fd0de4cf20927347c39f8385a931d34adc13e3ba6c936e891ff371c0b1c,4.470348358154297e-08,0.0,2
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s022__w1000us,a079_proportional_2tier_p64_k8__s022,proportional_2tier_p64_k8,22,network_maxmin,0.001,20,0.005549999999999994,3f76bb98c7e2823a,111,dcf688da8ced16ad0dd96e33aa16976f0b3f2068189a813ccc3665991d47e011,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,16263216492c564ac40011eb57c2ca5d5a2efdccf062b809474c5d7172dab010,bc53edfbea1f459c117544d041fb11ddac6369b5a7d6ab112ba44fbac3b749a6,dbbedf0ff4995f2484e17af7d2822f57afc984bf7b5cc0f606a341416d6fc9c6,6,6,384,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.1920928955078125e-07,7.450580596923828e-09,0.0,626a704b1b3e4f755356ea487cea2327566f665d45387e6ceed27e31ccc17b91,1.4901161193847656e-08,0.0,1
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s022__w2000us,a079_proportional_2tier_p64_k8__s022,proportional_2tier_p64_k8,22,link_local_equal_share,0.002,40,0.006449999999999989,3f7a6b50b0f27ba6,129,998fe6bc682b0e883373c9d7bea90eda6b813954d79c51f1e4db49c60872a255,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,16263216492c564ac40011eb57c2ca5d5a2efdccf062b809474c5d7172dab010,bc53edfbea1f459c117544d041fb11ddac6369b5a7d6ab112ba44fbac3b749a6,c2cfdc7df3329d63e4fd6237036a1f295e3fc4a2a4e1559434a386a7e3b89ee7,4,4,198,6,6,5351.925465858774,0.75,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.043081283569336e-07,7.450580596923828e-09,0.0,153839796fca612292d774b845fda256b2b9649792f89e71abfa963ed735a69e,2.9802322387695312e-08,0.0,2
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s022__w2000us,a079_proportional_2tier_p64_k8__s022,proportional_2tier_p64_k8,22,network_maxmin,0.002,40,0.005549999999999994,3f76bb98c7e2823a,111,998fe6bc682b0e883373c9d7bea90eda6b813954d79c51f1e4db49c60872a255,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,16263216492c564ac40011eb57c2ca5d5a2efdccf062b809474c5d7172dab010,bc53edfbea1f459c117544d041fb11ddac6369b5a7d6ab112ba44fbac3b749a6,9115ed83ff5a268c02e01ee790c289dc1cca8c65d6e6ab8911dba20de7a63eb2,3,3,192,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.043081283569336e-07,7.450580596923828e-09,0.0,2a279a104ce4de51de6c8699352af124a6c67cdd5d971f7f392659d6e78d9bf9,1.4901161193847656e-08,0.0,1
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s033__w0500us,a079_proportional_2tier_p64_k8__s033,proportional_2tier_p64_k8,33,link_local_equal_share,0.0005,10,0.006799999999999987,3f7bda5119ce0750,136,6346599d1dc8efd75cf66d31df62fc364753d9264dc0772e8c631a4d7315a781,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,0089f67486875d766f93288c5ffbaef1d57e765c1985d50124239a4322b6e1e1,0e5da2da3eaaa6d9d6100b55bfeadd4d8dfed320f0f3c8db6b7034d63d570867,305ae1dffa260899fe2eef6cca58c710b4490c0ae6e039ab6a6296c83ea8ef96,14,14,747,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.1920928955078125e-07,1.4901161193847656e-08,0.0,4eba55239d9cfc817f864f26e1be77803c444b8ea8cd6dbf270fd56db2c3521f,5.960464477539063e-08,0.0,1
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s033__w0500us,a079_proportional_2tier_p64_k8__s033,proportional_2tier_p64_k8,33,network_maxmin,0.0005,10,0.005399999999999995,3f761e4f765fd8a8,108,6346599d1dc8efd75cf66d31df62fc364753d9264dc0772e8c631a4d7315a781,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,0089f67486875d766f93288c5ffbaef1d57e765c1985d50124239a4322b6e1e1,0e5da2da3eaaa6d9d6100b55bfeadd4d8dfed320f0f3c8db6b7034d63d570867,2c484ccd600291a29a6d9eced20ce1ceb72820b85858923e8e4214fe751c46b3,11,11,704,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.341104507446289e-07,7.450580596923828e-09,0.0,d3df35ddd82f0867e79157cc0d95a8cbc13177144ebc65f8182cd4fe5787b952,4.470348358154297e-08,0.0,0
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s033__w1000us,a079_proportional_2tier_p64_k8__s033,proportional_2tier_p64_k8,33,link_local_equal_share,0.001,20,0.006849999999999986,3f7c0ebedfa43fd6,137,f708c8402d17b095a7992f1fb4469a3cca28a214e1683fc400521ad070ee1546,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,0089f67486875d766f93288c5ffbaef1d57e765c1985d50124239a4322b6e1e1,0e5da2da3eaaa6d9d6100b55bfeadd4d8dfed320f0f3c8db6b7034d63d570867,1e548019dcd66df06a393101ec98661b6b9da04db670e56a993ff1d86307b7f1,7,7,389,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.1920928955078125e-07,7.450580596923828e-09,0.0,1744f08821846648f036a8d19b2faebee3665d98a6fdfba92180c082d3d013b8,2.9802322387695312e-08,0.0,2
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s033__w1000us,a079_proportional_2tier_p64_k8__s033,proportional_2tier_p64_k8,33,network_maxmin,0.001,20,0.005399999999999995,3f761e4f765fd8a8,108,f708c8402d17b095a7992f1fb4469a3cca28a214e1683fc400521ad070ee1546,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,0089f67486875d766f93288c5ffbaef1d57e765c1985d50124239a4322b6e1e1,0e5da2da3eaaa6d9d6100b55bfeadd4d8dfed320f0f3c8db6b7034d63d570867,a7d2758d53337a020bed738875d01b806917696b1074014d683e85fee083dd8c,6,6,384,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.4901161193847656e-07,7.450580596923828e-09,0.0,626a704b1b3e4f755356ea487cea2327566f665d45387e6ceed27e31ccc17b91,2.9802322387695312e-08,0.0,0
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s033__w2000us,a079_proportional_2tier_p64_k8__s033,proportional_2tier_p64_k8,33,link_local_equal_share,0.002,40,0.006849999999999986,3f7c0ebedfa43fd6,137,861005e9b3e640478b7799086ce9e9fed68e8ae0174b4d2ea0f3f8321be859ef,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,0089f67486875d766f93288c5ffbaef1d57e765c1985d50124239a4322b6e1e1,0e5da2da3eaaa6d9d6100b55bfeadd4d8dfed320f0f3c8db6b7034d63d570867,ee778a53c6696d6d50e5bb9b5f0f6222187b84e536f233af14c2d6447b474573,4,4,197,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,8.940696716308594e-08,7.450580596923828e-09,0.0,bec6c1e00289dec636fc20bd1ac83eeaa1338946a79fe95d578b72cb6e29b12c,2.9802322387695312e-08,0.0,2
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s033__w2000us,a079_proportional_2tier_p64_k8__s033,proportional_2tier_p64_k8,33,network_maxmin,0.002,40,0.005399999999999995,3f761e4f765fd8a8,108,861005e9b3e640478b7799086ce9e9fed68e8ae0174b4d2ea0f3f8321be859ef,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,0089f67486875d766f93288c5ffbaef1d57e765c1985d50124239a4322b6e1e1,0e5da2da3eaaa6d9d6100b55bfeadd4d8dfed320f0f3c8db6b7034d63d570867,ee9a197a065f4775394a8b7edfaf16c24090989e08aec4229c4eb423b3ded746,3,3,192,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.1920928955078125e-07,7.450580596923828e-09,0.0,2a279a104ce4de51de6c8699352af124a6c67cdd5d971f7f392659d6e78d9bf9,1.4901161193847656e-08,0.0,0
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s044__w0500us,a079_proportional_2tier_p64_k8__s044,proportional_2tier_p64_k8,44,link_local_equal_share,0.0005,10,0.006499999999999988,3f7a9fbe76c8b42c,130,7df1a887d6714760a1e8d7b9feb82bb60de24633abdb7b864041a1d3654ee10d,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,755f3f2750161923d124beeaa3299c1e7eaa8ee4c4afe3706e2db10735b89989,80110bfb58f81c81d34272d6957536860038d9645bd914e76955ee245820be50,a6f0e3825d980d7fa419c07460782b22714b818c28d70f2c67a449514443678a,13,13,723,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,8.940696716308594e-08,7.450580596923828e-09,0.0,56649a48bd4e357aef8452aed03f5c6ffd64e649525c433612ef7b2bd0c31bbe,5.960464477539063e-08,0.0,1
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s044__w0500us,a079_proportional_2tier_p64_k8__s044,proportional_2tier_p64_k8,44,network_maxmin,0.0005,10,0.005399999999999995,3f761e4f765fd8a8,108,7df1a887d6714760a1e8d7b9feb82bb60de24633abdb7b864041a1d3654ee10d,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,755f3f2750161923d124beeaa3299c1e7eaa8ee4c4afe3706e2db10735b89989,80110bfb58f81c81d34272d6957536860038d9645bd914e76955ee245820be50,7ca15ab737f7e92b0cea694c46b287529d62c24aaae037bd670ee7ae7065d0cf,11,11,704,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.043081283569336e-07,7.450580596923828e-09,0.0,d3df35ddd82f0867e79157cc0d95a8cbc13177144ebc65f8182cd4fe5787b952,4.470348358154297e-08,0.0,0
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s044__w1000us,a079_proportional_2tier_p64_k8__s044,proportional_2tier_p64_k8,44,link_local_equal_share,0.001,20,0.006499999999999988,3f7a9fbe76c8b42c,130,1ad3880a86b6e6b9fafb33a4a847b6818bbbea3e0819da9e22e85f89fbe5e2ad,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,755f3f2750161923d124beeaa3299c1e7eaa8ee4c4afe3706e2db10735b89989,80110bfb58f81c81d34272d6957536860038d9645bd914e76955ee245820be50,570a48220d2d36851a2c8a462fff720ebb7b163f00070013034c03b37ee042fb,7,7,386,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,8.940696716308594e-08,7.450580596923828e-09,0.0,a8de5a65dc080e37b9355ba2b0c2723085e47acceebb813e6434828cbca695c2,2.9802322387695312e-08,0.0,1
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s044__w1000us,a079_proportional_2tier_p64_k8__s044,proportional_2tier_p64_k8,44,network_maxmin,0.001,20,0.005399999999999995,3f761e4f765fd8a8,108,1ad3880a86b6e6b9fafb33a4a847b6818bbbea3e0819da9e22e85f89fbe5e2ad,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,755f3f2750161923d124beeaa3299c1e7eaa8ee4c4afe3706e2db10735b89989,80110bfb58f81c81d34272d6957536860038d9645bd914e76955ee245820be50,912844c0ac334b52d400fe0de6cea3553d015e478b82a2bb7b72b5ce23997076,6,6,384,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,8.940696716308594e-08,7.450580596923828e-09,0.0,626a704b1b3e4f755356ea487cea2327566f665d45387e6ceed27e31ccc17b91,2.9802322387695312e-08,0.0,0
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s044__w2000us,a079_proportional_2tier_p64_k8__s044,proportional_2tier_p64_k8,44,link_local_equal_share,0.002,40,0.006499999999999988,3f7a9fbe76c8b42c,130,590a8ec981e262a831aa25fc3c958bfde21dbe79c3cab5349635a0db62086acf,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,755f3f2750161923d124beeaa3299c1e7eaa8ee4c4afe3706e2db10735b89989,80110bfb58f81c81d34272d6957536860038d9645bd914e76955ee245820be50,c3d1c1d42097b09cf02e33d61eafe0dfe5045e30184367b916c29347ff259a1f,4,4,194,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,7.450580596923828e-08,7.450580596923828e-09,0.0,e6a81c4d40e41d06cb5d5c725543a420fabf9c1a2e646c31b4e2ad187f2c1138,1.4901161193847656e-08,0.0,1
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s044__w2000us,a079_proportional_2tier_p64_k8__s044,proportional_2tier_p64_k8,44,network_maxmin,0.002,40,0.005399999999999995,3f761e4f765fd8a8,108,590a8ec981e262a831aa25fc3c958bfde21dbe79c3cab5349635a0db62086acf,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,755f3f2750161923d124beeaa3299c1e7eaa8ee4c4afe3706e2db10735b89989,80110bfb58f81c81d34272d6957536860038d9645bd914e76955ee245820be50,34b53b3018f011c979877c51f8c9568b823b49cb7fb5cd0bec5deeea3b560290,3,3,192,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,8.940696716308594e-08,7.450580596923828e-09,0.0,2a279a104ce4de51de6c8699352af124a6c67cdd5d971f7f392659d6e78d9bf9,1.4901161193847656e-08,0.0,0
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s055__w0500us,a079_proportional_2tier_p64_k8__s055,proportional_2tier_p64_k8,55,link_local_equal_share,0.0005,10,0.005899999999999992,3f782a9930be0de4,118,a0cbb82be3b1a07033f04613ce6ec53db09a8c3e41f89be04a5705636511e3fd,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,9baa3bb32a084c17dde689c719e01e4707d9304508716b948f3d3a6f39c55b24,e48d96029ea81e6c52b00a5f6aadd2cc7be24e18bcf4e57f370d2c3902b90e78,23f173eeede8c365bd067ea5512c3a5675ea1870ac3ea3705131020abd4b2210,12,12,722,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,8.940696716308594e-08,7.450580596923828e-09,0.0,7882729893b8ba7c6c29181d1cbd36b27756bda9b0f4ab056c8b5896c42dface,4.470348358154297e-08,0.0,1
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s055__w0500us,a079_proportional_2tier_p64_k8__s055,proportional_2tier_p64_k8,55,network_maxmin,0.0005,10,0.005399999999999995,3f761e4f765fd8a8,108,a0cbb82be3b1a07033f04613ce6ec53db09a8c3e41f89be04a5705636511e3fd,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,9baa3bb32a084c17dde689c719e01e4707d9304508716b948f3d3a6f39c55b24,e48d96029ea81e6c52b00a5f6aadd2cc7be24e18bcf4e57f370d2c3902b90e78,40a6038e3bf5e8792dcfd9226f8d8ebf313abaaf4c86ccb22915c35a27750990,11,11,704,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,9.685754776000977e-08,7.450580596923828e-09,0.0,d3df35ddd82f0867e79157cc0d95a8cbc13177144ebc65f8182cd4fe5787b952,4.470348358154297e-08,0.0,0
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s055__w1000us,a079_proportional_2tier_p64_k8__s055,proportional_2tier_p64_k8,55,link_local_equal_share,0.001,20,0.005899999999999992,3f782a9930be0de4,118,a50e15a388f3f025014e9a19509fdb15cac7102909d29248715a87a0df442cfc,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,9baa3bb32a084c17dde689c719e01e4707d9304508716b948f3d3a6f39c55b24,e48d96029ea81e6c52b00a5f6aadd2cc7be24e18bcf4e57f370d2c3902b90e78,1d841620675cb7e84e4e9e3f0d602a206d408f66d955d7cec25c41389d4cc8e3,6,6,384,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,8.940696716308594e-08,7.450580596923828e-09,0.0,626a704b1b3e4f755356ea487cea2327566f665d45387e6ceed27e31ccc17b91,2.9802322387695312e-08,0.0,1
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s055__w1000us,a079_proportional_2tier_p64_k8__s055,proportional_2tier_p64_k8,55,network_maxmin,0.001,20,0.005399999999999995,3f761e4f765fd8a8,108,a50e15a388f3f025014e9a19509fdb15cac7102909d29248715a87a0df442cfc,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,9baa3bb32a084c17dde689c719e01e4707d9304508716b948f3d3a6f39c55b24,e48d96029ea81e6c52b00a5f6aadd2cc7be24e18bcf4e57f370d2c3902b90e78,86439474a102e0dea0160a6fa0fb259e40d9a8b8b855165d8c288e7cdb0a8228,6,6,384,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,8.940696716308594e-08,7.450580596923828e-09,0.0,626a704b1b3e4f755356ea487cea2327566f665d45387e6ceed27e31ccc17b91,2.9802322387695312e-08,0.0,0
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s055__w2000us,a079_proportional_2tier_p64_k8__s055,proportional_2tier_p64_k8,55,link_local_equal_share,0.002,40,0.005899999999999992,3f782a9930be0de4,118,faf47120388f513ab969c6c317696870f195657bd0c338d31cdeaf43abad14dd,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,9baa3bb32a084c17dde689c719e01e4707d9304508716b948f3d3a6f39c55b24,e48d96029ea81e6c52b00a5f6aadd2cc7be24e18bcf4e57f370d2c3902b90e78,926b19f142c29976e9723a0cf5006d01ea20a8bfb268ea8e13764ad34eb85da4,3,3,192,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,7.450580596923828e-08,7.450580596923828e-09,0.0,2a279a104ce4de51de6c8699352af124a6c67cdd5d971f7f392659d6e78d9bf9,1.4901161193847656e-08,0.0,1
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s055__w2000us,a079_proportional_2tier_p64_k8__s055,proportional_2tier_p64_k8,55,network_maxmin,0.002,40,0.005399999999999995,3f761e4f765fd8a8,108,faf47120388f513ab969c6c317696870f195657bd0c338d31cdeaf43abad14dd,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,9baa3bb32a084c17dde689c719e01e4707d9304508716b948f3d3a6f39c55b24,e48d96029ea81e6c52b00a5f6aadd2cc7be24e18bcf4e57f370d2c3902b90e78,b20b2b688c7c9a7a203102cd3c2ba5f07d5a772977acb33752e5c7d63655931a,3,3,192,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,7.450580596923828e-08,7.450580596923828e-09,0.0,2a279a104ce4de51de6c8699352af124a6c67cdd5d971f7f392659d6e78d9bf9,1.4901161193847656e-08,0.0,0
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s066__w0500us,a079_proportional_2tier_p64_k8__s066,proportional_2tier_p64_k8,66,link_local_equal_share,0.0005,10,0.007249999999999984,3f7db22d0e560406,145,f076efef2545e94683552b15d8be1dea49a72ae95fb86e601afc16fdfbddb087,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,dfa34f7f46b0fefa2eca6e84da3a34e879d85da930b3327ce65f99d709a7613c,6f95c674dbcfbc2f45c4351173bb59fa776e062b99d8668ceb4e343da704577c,da4dde20eae914bb3770dff09b79e0a68673233aa66ee5f5d17b0757b7538f3c,15,15,756,7,7,531984.5383397809,0.5,0,0,0,0,0,0.0,56,0.03474903474903475,0,0,0,0,0,0,1.4901161193847656e-07,7.450580596923828e-09,0.0,e44cdb9ad46d00d83e41de67e1334d0f2d1cb78f9d91f7f74a9183a8d5137e78,5.960464477539063e-08,0.0,2
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s066__w0500us,a079_proportional_2tier_p64_k8__s066,proportional_2tier_p64_k8,66,network_maxmin,0.0005,10,0.006099999999999991,3f78fc504816effc,122,f076efef2545e94683552b15d8be1dea49a72ae95fb86e601afc16fdfbddb087,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,dfa34f7f46b0fefa2eca6e84da3a34e879d85da930b3327ce65f99d709a7613c,6f95c674dbcfbc2f45c4351173bb59fa776e062b99d8668ceb4e343da704577c,c12a8db9758fb6f8d0a1c60318b81c8ae08786de1cbb25b1e655c5824ffb6c38,13,13,706,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.341104507446289e-07,1.4901161193847656e-08,0.0,1b835663abe5c57430147e23a20a7e37e09397688ece2b54aaec7ff9cb795b7f,4.470348358154297e-08,0.0,0
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s066__w1000us,a079_proportional_2tier_p64_k8__s066,proportional_2tier_p64_k8,66,link_local_equal_share,0.001,20,0.007249999999999984,3f7db22d0e560406,145,00885dad7691dec2c823e9600dfa040af616fdf7745aa6449e3dae8c4f5463f5,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,dfa34f7f46b0fefa2eca6e84da3a34e879d85da930b3327ce65f99d709a7613c,6f95c674dbcfbc2f45c4351173bb59fa776e062b99d8668ceb4e343da704577c,42898dbeed106d7479642261ea7840460d32ae41edf0e03e2f590e7e24eae8d4,8,8,399,5,5,172064.34169279048,0.625,0,0,0,0,0,0.0,56,0.03474903474903475,0,0,0,0,0,0,1.4901161193847656e-07,7.450580596923828e-09,0.0,5c5c8f1f60df7874c30f911e87a47c51ed2a42ec31ddd696ce8fefa0c6045242,4.470348358154297e-08,0.0,2
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s066__w1000us,a079_proportional_2tier_p64_k8__s066,proportional_2tier_p64_k8,66,network_maxmin,0.001,20,0.0061499999999999905,3f7930be0ded2882,123,00885dad7691dec2c823e9600dfa040af616fdf7745aa6449e3dae8c4f5463f5,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,dfa34f7f46b0fefa2eca6e84da3a34e879d85da930b3327ce65f99d709a7613c,6f95c674dbcfbc2f45c4351173bb59fa776e062b99d8668ceb4e343da704577c,2ff473802e062a16c1fc9a812b59902890fdaac17866012ad4f6a701fbdfcb0d,7,7,385,7,7,1139460.698378834,0.875,0,0,0,0,0,0.0,6,0.125,0,0,0,0,0,0,1.1920928955078125e-07,1.4901161193847656e-08,0.0,397d9b08cbf71d866e7fd3ec4018448ba75e028bf8cee51658d067ef3081ff6e,2.9802322387695312e-08,0.0,0
